HGNC,name,symbol
11720,tectorin alpha,TECTA
11727,telomerase RNA component,TERC
11730,telomerase reverse transcriptase,TERT
29099,telomere maintenance 2,TELO2
26675,telomere repeat binding bouquet formation protein 1,TERB1
28520,telomere repeat binding bouquet formation protein 2,TERB2
5318,tenascin C,TNC
11976,tenascin XB,TNXB
8117,teneurin transmembrane protein 1,TENM1
29944,teneurin transmembrane protein 3,TENM3
18345,terminal nucleotidyltransferase 5A,TENT5A
11733,testis expressed 11,TEX11
11737,"testis expressed 14, intercellular bridge forming factor",TEX14
11738,"testis expressed 15, meiosis and synapsis associated",TEX15
12381,testis specific protein Y-linked 1,TSPY1
25941,tet methylcytosine dioxygenase 2,TET2
28313,tet methylcytosine dioxygenase 3,TET3
21641,tetraspanin 12,TSPAN12
11854,tetraspanin 7,TSPAN7
29011,tetratricopeptide repeat and ankyrin repeat containing 1,TRANK1
23700,tetratricopeptide repeat domain 12,TTC12
26006,tetratricopeptide repeat domain 19,TTC19
30761,tetratricopeptide repeat domain 21A,TTC21A
25660,tetratricopeptide repeat domain 21B,TTC21B
29936,tetratricopeptide repeat domain 29,TTC29
19274,tetratricopeptide repeat domain 5,TTC5
19750,tetratricopeptide repeat domain 7A,TTC7A
20087,tetratricopeptide repeat domain 8,TTC8
30212,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",TANC2
17358,thiamin pyrophosphokinase 1,TPK1
17772,thioredoxin 2,TXN2
20652,thioredoxin domain containing 15,TXNDC15
30551,thioredoxin like 4A,TXNL4A
18155,thioredoxin reductase 2,TXNRD2
12269,three prime repair exonuclease 1,TREX1
11572,threonyl-tRNA synthetase 1,TARS1
30740,"threonyl-tRNA synthetase 2, mitochondrial",TARS2
11784,thrombomodulin,THBD
11795,thrombopoietin,THPO
17754,thrombospondin type 1 domain containing 1,THSD1
25835,thrombospondin type 1 domain containing 4,THSD4
1268,thrombospondin type laminin G domain and EAR repeats,TSPEAR
11609,thromboxane A synthase 1,TBXAS1
11608,thromboxane A2 receptor,TBXA2R
11831,thymidine kinase 2,TK2
3148,thymidine phosphorylase,TYMP
12441,thymidylate synthetase,TYMS
11875,thymopoietin,TMPO
11764,thyroglobulin,TG
11796,thyroid hormone receptor alpha,THRA
11799,thyroid hormone receptor beta,THRB
12305,thyroid hormone receptor interactor 11,TRIP11
12306,thyroid hormone receptor interactor 12,TRIP12
12307,thyroid hormone receptor interactor 13,TRIP13
12310,thyroid hormone receptor interactor 4,TRIP4
12015,thyroid peroxidase,TPO
12373,thyroid stimulating hormone receptor,TSHR
12372,thyroid stimulating hormone subunit beta,TSHB
12298,thyrotropin releasing hormone,TRH
12299,thyrotropin releasing hormone receptor,TRHR
11828,tight junction protein 2,TJP2
12403,titin,TTN
11610,titin-cap,TCAP
11849,toll like receptor 3,TLR3
11850,toll like receptor 4,TLR4
15631,toll like receptor 7,TLR7
15632,toll like receptor 8,TLR8
11843,tolloid like 1,TLL1
7801,"tonsoku like, DNA repair protein",TONSL
29456,torsin 1A interacting protein 1,TOR1AIP1
3098,torsin family 1 member A,TOR1A
11758,trafficking from ER to golgi regulator,TFG
29947,trafficking kinesin protein 1,TRAK1
11868,trafficking protein particle complex subunit 10,TRAPPC10
25751,trafficking protein particle complex subunit 11,TRAPPC11
24284,trafficking protein particle complex subunit 12,TRAPPC12
25604,trafficking protein particle complex subunit 14,TRAPPC14
23068,trafficking protein particle complex subunit 2,TRAPPC2
19943,trafficking protein particle complex subunit 4,TRAPPC4
30832,trafficking protein particle complex subunit 9,TRAPPC9
4551,"trans-2,3-enoyl-CoA reductase",TECR
27365,"trans-2,3-enoyl-CoA reductase like",TECRL
11559,transaldolase 1,TALDO1
11653,transcobalamin 2,TCN2
11623,transcription factor 12,TCF12
11631,transcription factor 20,TCF20
11633,transcription factor 3,TCF3
11634,transcription factor 4,TCF4
11641,transcription factor 7 like 2,TCF7L2
11742,transcription factor AP-2 alpha,TFAP2A
11743,transcription factor AP-2 beta,TFAP2B
17037,"transcription factor B1, mitochondrial",TFB1M
11753,transcription factor EB,TFEB
11752,transcription factor binding to IGHM enhancer 3,TFE3
12340,transcriptional repressor GATA binding 1,TRPS1
11586,transducin beta like 2,TBL2
11740,transferrin,TF
11763,transferrin receptor,TFRC
11762,transferrin receptor 2,TFR2
12347,transformation/transcription domain associated protein,TRRAP
11522,transforming acidic coiled-coil containing protein 1,TACC1
11524,transforming acidic coiled-coil containing protein 3,TACC3
11765,transforming growth factor alpha,TGFA
11766,transforming growth factor beta 1,TGFB1
11768,transforming growth factor beta 2,TGFB2
11769,transforming growth factor beta 3,TGFB3
11771,transforming growth factor beta induced,TGFBI
11772,transforming growth factor beta receptor 1,TGFBR1
11773,transforming growth factor beta receptor 2,TGFBR2
11774,transforming growth factor beta receptor 3,TGFBR3
11777,transglutaminase 1,TGM1
11779,transglutaminase 3,TGM3
11781,transglutaminase 5,TGM5
16255,transglutaminase 6,TGM6
497,transient receptor potential cation channel subfamily A member 1,TRPA1
12335,transient receptor potential cation channel subfamily C member 3,TRPC3
12338,transient receptor potential cation channel subfamily C member 6,TRPC6
7146,transient receptor potential cation channel subfamily M member 1,TRPM1
17992,transient receptor potential cation channel subfamily M member 3,TRPM3
17993,transient receptor potential cation channel subfamily M member 4,TRPM4
17995,transient receptor potential cation channel subfamily M member 6,TRPM6
17994,transient receptor potential cation channel subfamily M member 7,TRPM7
18084,transient receptor potential cation channel subfamily V member 3,TRPV3
18083,transient receptor potential cation channel subfamily V member 4,TRPV4
14006,transient receptor potential cation channel subfamily V member 6,TRPV6
11834,transketolase,TKT
23656,translocase of inner mitochondrial membrane 50,TIMM50
11817,translocase of inner mitochondrial membrane 8A,TIMM8A
1321,translocase of inner mitochondrial membrane domain containing 1,TIMMDC1
18001,translocase of outer mitochondrial membrane 40,TOMM40
12017,"translocated promoter region, nuclear basket protein",TPR
26899,transmembrane O-mannosyltransferase targeting cadherins 3,TMTC3
18188,transmembrane and coiled-coil domains 1,TMCO1
26887,transmembrane anterior posterior transformation 1,TAPT1
16513,transmembrane channel like 1,TMC1
18021,transmembrane channel like 6,TMC6
20474,transmembrane channel like 8,TMC8
12449,transmembrane immune signaling adaptor TYROBP,TYROBP
30800,transmembrane inner ear,TMIE
22407,transmembrane protein 106B,TMEM106B
28128,transmembrane protein 107,TMEM107
25382,transmembrane protein 126A,TMEM126A
30883,transmembrane protein 126B,TMEM126B
26038,transmembrane protein 127,TMEM127
26991,transmembrane protein 132E,TMEM132E
26944,transmembrane protein 138,TMEM138
30760,transmembrane protein 165,TMEM165
17125,transmembrane protein 185A,TMEM185A
18085,transmembrane protein 199,TMEM199
25018,transmembrane protein 216,TMEM216
27344,transmembrane protein 218,TMEM218
25363,transmembrane protein 222,TMEM222
37234,transmembrane protein 231,TMEM231
14432,transmembrane protein 237,TMEM237
25186,transmembrane protein 240,TMEM240
23018,transmembrane protein 270,TMEM270
25535,transmembrane protein 38B,TMEM38B
28472,transmembrane protein 43,TMEM43
23787,transmembrane protein 63C,TMEM63C
28396,transmembrane protein 67,TMEM67
26050,transmembrane protein 70,TMEM70
25913,transmembrane protein 87B,TMEM87B
28983,transmembrane protein 94,TMEM94
24529,transmembrane protein 98,TMEM98
9490,transmembrane serine protease 15,TMPRSS15
11877,transmembrane serine protease 3,TMPRSS3
11878,transmembrane serine protease 4,TMPRSS4
16517,transmembrane serine protease 6,TMPRSS6
25439,transport and golgi organization 2 homolog,TANGO2
43,"transporter 1, ATP binding cassette subfamily B member",TAP1
44,"transporter 2, ATP binding cassette subfamily B member",TAP2
17103,transportin 3,TNPO3
12405,transthyretin,TTR
11654,treacle ribosome biogenesis factor 1,TCOF1
12266,trehalase,TREH
12261,triadin,TRDN
17761,triggering receptor expressed on myeloid cells 2,TREM2
29190,trinucleotide repeat containing adaptor 6B,TNRC6B
12303,trio Rho guanine nucleotide exchange factor,TRIO
24552,triokinase and FMN cyclase,TKFC
12009,triosephosphate isomerase 1,TPI1
15974,tripartite motif containing 2,TRIM2
16379,tripartite motif containing 22,TRIM22
11812,tripartite motif containing 24,TRIM24
9975,tripartite motif containing 27,TRIM27
16384,tripartite motif containing 28,TRIM28
16380,tripartite motif containing 32,TRIM32
16290,tripartite motif containing 33,TRIM33
7523,tripartite motif containing 37,TRIM37
19016,tripartite motif containing 44,TRIM44
32669,tripartite motif containing 71,TRIM71
15579,tripartite motif containing 8,TRIM8
2073,tripeptidyl peptidase 1,TPP1
12016,tripeptidyl peptidase 2,TPP2
12010,tropomyosin 1,TPM1
12011,tropomyosin 2,TPM2
12012,tropomyosin 3,TPM3
12013,tropomyosin 4,TPM4
11943,"troponin C1, slow skeletal and cardiac type",TNNC1
11946,"troponin I2, fast skeletal type",TNNI2
11947,"troponin I3, cardiac type",TNNI3
11948,"troponin T1, slow skeletal type",TNNT1
11949,"troponin T2, cardiac type",TNNT2
11950,"troponin T3, fast skeletal type",TNNT3
11708,"tryptophan 2,3-dioxygenase",TDO2
12730,"tryptophanyl tRNA synthetase 2, mitochondrial",WARS2
12729,tryptophanyl-tRNA synthetase 1,WARS1
20766,tubulin alpha 1a,TUBA1A
12410,tubulin alpha 8,TUBA8
16257,tubulin beta 1 class VI,TUBB1
30829,tubulin beta 2B class IIb,TUBB2B
20772,tubulin beta 3 class III,TUBB3
20774,tubulin beta 4A class IVa,TUBB4A
20771,tubulin beta 4B class IVb,TUBB4B
20773,tubulin beta 8 class VIII,TUBB8
20778,tubulin beta class I,TUBB
11581,tubulin folding cofactor D,TBCD
11582,tubulin folding cofactor E,TBCE
12417,tubulin gamma 1,TUBG1
16691,tubulin gamma complex component 4,TUBGCP4
18127,tubulin gamma complex component 6,TUBGCP6
19963,tubulin tyrosine ligase like 5,TTLL5
20122,tudor domain containing 9,TDRD9
11530,tumor associated calcium signal transducer 2,TACSTD2
11998,tumor protein p53,TP53
15979,tumor protein p63,TP63
12003,tumor protein p73,TP73
30242,tumor suppressor candidate 3,TUSC3
1160,twinkle mtDNA helicase,TWNK
12428,twist family bHLH transcription factor 1,TWIST1
20670,twist family bHLH transcription factor 2,TWIST2
12442,tyrosinase,TYR
12450,tyrosinase related protein 1,TYRP1
12851,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,YWHAE
12852,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma,YWHAG
12855,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta,YWHAZ
11573,tyrosine aminotransferase,TAT
11782,tyrosine hydroxylase,TH
12440,tyrosine kinase 2,TYK2
19297,tyrosine kinase non receptor 2,TNK2
18884,tyrosyl-DNA phosphodiesterase 1,TDP1
17768,tyrosyl-DNA phosphodiesterase 2,TDP2
12840,tyrosyl-tRNA synthetase 1,YARS1
24249,tyrosyl-tRNA synthetase 2,YARS2
12509,ubiquilin 2,UBQLN2
12582,ubiquinol-cytochrome c reductase binding protein,UQCRB
29594,ubiquinol-cytochrome c reductase complex III subunit VII,UQCRQ
21237,ubiquinol-cytochrome c reductase complex assembly factor 2,UQCC2
34399,ubiquinol-cytochrome c reductase complex assembly factor 3,UQCC3
12586,ubiquinol-cytochrome c reductase core protein 2,UQCRC2
12587,"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1",UQCRFS1
12463,ubiquitin B,UBB
12513,ubiquitin C-terminal hydrolase L1,UCHL1
12461,ubiquitin associated protein 1,UBAP1
12472,ubiquitin conjugating enzyme E2 A,UBE2A
12488,ubiquitin conjugating enzyme E2 L3,UBE2L3
25009,ubiquitin conjugating enzyme E2 T,UBE2T
20597,ubiquitin fold modifier 1,UFM1
12469,ubiquitin like modifier activating enzyme 1,UBA1
30661,ubiquitin like modifier activating enzyme 2,UBA2
23230,ubiquitin like modifier activating enzyme 5,UBA5
12556,ubiquitin like with PHD and ring finger domains 1,UHRF1
16808,ubiquitin protein ligase E3 component n-recognin 1,UBR1
20344,ubiquitin protein ligase E3 component n-recognin 7,UBR7
12496,ubiquitin protein ligase E3A,UBE3A
13478,ubiquitin protein ligase E3B,UBE3B
12520,ubiquitin recognition factor in ER associated degradation 1,UFD1
12616,ubiquitin specific peptidase 18,USP18
13486,ubiquitin specific peptidase 27 X-linked,USP27X
20080,ubiquitin specific peptidase 45,USP45
18533,ubiquitin specific peptidase 48,USP48
12629,ubiquitin specific peptidase 6,USP6
12630,ubiquitin specific peptidase 7,USP7
12631,ubiquitin specific peptidase 8,USP8
12632,ubiquitin specific peptidase 9 X-linked,USP9X
12633,ubiquitin specific peptidase 9 Y-linked,USP9Y
12499,ubiquitination factor E4A,UBE4A
12500,ubiquitination factor E4B,UBE4B
12565,unc-119 lipid binding chaperone,UNC119
23150,unc-13 homolog A,UNC13A
23147,unc-13 homolog D,UNC13D
14304,unc-45 myosin chaperone B,UNC45B
26582,"unc-80 homolog, NALCN channel complex subunit",UNC80
13481,"unc-93 homolog B1, TLR signaling regulator",UNC93B1
12518,uncoupling protein 2,UCP2
12511,upstream binding transcription factor,UBTF
30494,upstream transcription factor family member 3,USF3
12572,uracil DNA glycosylase,UNG
12563,uridine monophosphate synthetase,UMPS
26444,urocanate hydratase 1,UROC1
12559,uromodulin,UMOD
12580,uroplakin 3A,UPK3A
12592,uroporphyrinogen III synthase,UROS
12591,uroporphyrinogen decarboxylase,UROD
12601,usherin,USH2A
22082,vacuolar ATPase assembly factor VMA21,VMA21
1908,vacuolar protein sorting 13 homolog A,VPS13A
2183,vacuolar protein sorting 13 homolog B,VPS13B
23594,vacuolar protein sorting 13 homolog C,VPS13C
23595,vacuolar protein sorting 13 homolog D,VPS13D
13488,vacuolar protein sorting 4 homolog A,VPS4A
10895,vacuolar protein sorting 4 homolog B,VPS4B
14579,vacuolar protein sorting 45 homolog,VPS45
12666,valosin containing protein,VCP
12651,valyl-tRNA synthetase 1,VARS1
12682,vascular endothelial growth factor C,VEGFC
12949,vascular endothelial zinc finger 1,VEZF1
2464,versican,VCAN
12698,very low density lipoprotein receptor,VLDLR
12642,vesicle associated membrane protein 1,VAMP1
11486,vesicle associated membrane protein 7,VAMP7
12692,vimentin,VIM
12665,vinculin,VCL
12723,visual system homeobox 1,VSX1
1975,visual system homeobox 2,VSX2
12679,vitamin D receptor,VDR
23663,vitamin K epoxide reductase complex subunit 1,VKORC1
12687,von Hippel-Lindau tumor suppressor,VHL
12726,von Willebrand factor,VWF
30910,von Willebrand factor A domain containing 1,VWA1
16361,whirlin,WHRN
12762,wolframin ER transmembrane glycoprotein,WFS1
12805,xanthine dehydrogenase,XDH
12827,xenotropic and polytropic retrovirus receptor 1,XPR1
15516,xylosyltransferase 1,XYLT1
15517,xylosyltransferase 2,XYLT2
28905,yrdC N6-threonylcarbamoyltransferase domain containing,YRDC
12858,zeta chain of T-cell receptor associated protein kinase 70,ZAP70
18126,zinc and ring finger 3,ZNRF3
24931,zinc finger C4H2-type containing,ZC4H2
20509,zinc finger CCCH-type containing 14,ZC3H14
18475,zinc finger DHHC-type palmitoyltransferase 9,ZDHHC9
11642,zinc finger E-box binding homeobox 1,ZEB1
14881,zinc finger E-box binding homeobox 2,ZEB2
20761,zinc finger FYVE-type containing 26,ZFYVE26
12309,zinc finger HIT-type containing 3,ZNHIT3
16493,zinc finger MIZ-type containing 1,ZMIZ1
12989,zinc finger MYM-type containing 2,ZMYM2
19412,zinc finger MYND-type containing 10,ZMYND10
16966,zinc finger MYND-type containing 11,ZMYND11
20997,zinc finger MYND-type containing 15,ZMYND15
17277,zinc finger RNA binding protein,ZFR
29316,zinc finger SWIM-type containing 6,ZSWIM6
26993,zinc finger SWIM-type containing 7,ZSWIM7
12930,zinc finger and BTB domain containing 16,ZBTB16
13030,zinc finger and BTB domain containing 18,ZBTB18
13503,zinc finger and BTB domain containing 20,ZBTB20
21143,zinc finger and BTB domain containing 24,ZBTB24
20152,zinc finger homeobox 2,ZFHX2
30939,zinc finger homeobox 4,ZFHX4
12926,zinc finger protein 141,ZNF141
12927,zinc finger protein 142,ZNF142
15807,zinc finger protein 335,ZNF335
15992,zinc finger protein 341,ZNF341
18194,zinc finger protein 365,ZNF365
20041,zinc finger protein 408,ZNF408
16762,zinc finger protein 423,ZNF423
21684,zinc finger protein 462,ZNF462
23216,zinc finger protein 469,ZNF469
26498,zinc finger protein 513,ZNF513
29415,zinc finger protein 526,ZNF526
28986,zinc finger protein 592,ZNF592
24750,zinc finger protein 699,ZNF699
13128,zinc finger protein 711,ZNF711
25843,zinc finger protein 750,ZNF750
13156,zinc finger protein 81,ZNF81
16700,"zinc finger protein, FOG family member 2",ZFPM2
28449,zinc finger translocation associated,ZFTA
12877,zinc metallopeptidase STE24,ZMPSTE24
15662,zona pellucida binding protein,ZPBP
13187,zona pellucida glycoprotein 1,ZP1
13188,zona pellucida glycoprotein 2,ZP2
